Event_Type,Planet,Natal_Planet,House,Sign,Aspect_Angle,Category,Description,Priority,Active_Flag
retrograde_start,URANUS,,,水瓶座,,,天王星が本来の座である水瓶座で逆行を開始します。急進的な未来ビジョンやテクノロジーのあり方を内省する時期です。真の自由と人道主義の精神を深めましょう。,10,1
direct_start,URANUS,,,水瓶座,,,天王星が水瓶座で順行に戻ります。人類規模のイノベーションやデジタル革命が猛スピードで進展し、誰もが自由に繋がれる新時代への扉が開かれます。,10,1
retrograde_start,URANUS,,,魚座,,,天王星が魚座で逆行を開始します。潜在意識の解放やスピリチュアルな直感の刷新を内省する時期です。境界線を超えた内なる目覚めを静かに育みましょう。,10,1
direct_start,URANUS,,,魚座,,,天王星が魚座で順行に戻ります。時代を包み込む慈悲の心と画期的な霊的覚醒が広がり、人々の心を癒やすスピリチュアルな革命が巻き起こります。,10,1
retrograde_start,NEPTUNE,,,牡羊座,,,海王星が牡羊座で逆行を開始します。衝動的な理想主義や自己犠牲のパターンを内省する時期です。真の霊的勇気とは何かを静かに見つめ直しましょう。,10,1
direct_start,NEPTUNE,,,牡羊座,,,海王星が牡羊座で順行に戻ります。崇高な魂の情熱が解き放たれ、直感を信じて先駆的な夢や芸術的ビジョンへ果敢に踏み出せるようになります。,10,1
retrograde_start,NEPTUNE,,,牡牛座,,,海王星が牡牛座で逆行を開始します。物質的な豊かさへの幻想や金銭面の甘い見通しを見直す時期です。精神的な充足と現実的な価値観の調和を図りましょう。,10,1
direct_start,NEPTUNE,,,牡牛座,,,海王星が牡牛座で順行に戻ります。五感を通じた豊かな芸術的感性や精神的な恵みが実り、心から満たされる豊かさを現実世界で具現化できます。,10,1
retrograde_start,NEPTUNE,,,双子座,,,海王星が双子座で逆行を開始します。情報の曖昧さや言葉による幻想・誤解を整理する時期です。思考を静め、直感的な真理に耳を澄ませましょう。,10,1
direct_start,NEPTUNE,,,双子座,,,海王星が双子座で順行に戻ります。詩的なインスピレーションやテレパシーのような共感力が言葉に宿り、人々の心を動かすメッセージを伝えられます。,10,1
retrograde_start,NEPTUNE,,,蟹座,,,海王星が蟹座で逆行を開始します。過度な感情移入や家族への甘え・依存を見つめ直す時期です。内なる聖域を整え、無条件の愛を育みましょう。,10,1
direct_start,NEPTUNE,,,蟹座,,,海王星が蟹座で順行に戻ります。深い魂の共感と家庭・コミュニティへの慈愛が満ち溢れ、すべてを優しく包み込む安心の居場所が確立されます。,10,1
retrograde_start,NEPTUNE,,,獅子座,,,海王星が獅子座で逆行を開始します。自己顕示の幻想やドラマチックな妄想を内省する時期です。純粋な魂の輝きと真のクリエイティビティを取り戻しましょう。,10,1
direct_start,NEPTUNE,,,獅子座,,,海王星が獅子座で順行に戻ります。圧倒的な芸術的カリスマ性と感動を呼ぶ自己表現が開花し、多くの人々の心に夢と希望を灯すことができます。,10,1
retrograde_start,NEPTUNE,,,乙女座,,,海王星が乙女座で逆行を開始します。完璧主義への過度な執着や健康面の不安を癒やす時期です。日々の暮らしの中に神聖な祈りと感謝を取り戻しましょう。,10,1
direct_start,NEPTUNE,,,乙女座,,,海王星が乙女座で順行に戻ります。奉仕の精神と実務能力が美しく調和し、人々を癒やし救済する具体的なケアや活動が大きな成果を上げます。,10,1
retrograde_start,NEPTUNE,,,天秤座,,,海王星が天秤座で逆行を開始します。人間関係における過度な理想化や境界線の曖昧さを見直す時期です。互いを尊重する真の魂の調和を求めましょう。,10,1
direct_start,NEPTUNE,,,天秤座,,,海王星が天秤座で順行に戻ります。純粋な美意識と無条件の愛に基づく洗練された絆が育まれ、魂で響き合うパートナーシップが結ばれます。,10,1
retrograde_start,NEPTUNE,,,蠍座,,,海王星が蠍座で逆行を開始します。深層心理の恐れや霊的な執着を徹底的に浄化する時期です。魂の奥底に光を当て、真の癒やしを受け入れましょう。,10,1
direct_start,NEPTUNE,,,蠍座,,,海王星が蠍座で順行に戻ります。神秘的な洞察力と魂の再生の力が最高潮に達し、計り知れない霊的変容と深い結びつきを果たすことができます。,10,1
retrograde_start,NEPTUNE,,,射手座,,,海王星が射手座で逆行を開始します。独善的な宗教観や非現実的な理想を見つめ直す時期です。大いなる真理を探求し、普遍的な愛の哲学を深めましょう。,10,1
direct_start,NEPTUNE,,,射手座,,,海王星が射手座で順行に戻ります。高次元のスピリチュアルなビジョンや精神的探求が解き放たれ、国境を超えた崇高な理想へ世界を導けます。,10,1
retrograde_start,NEPTUNE,,,山羊座,,,海王星が山羊座で逆行を開始します。社会的な野心と霊的な使命の乖離を内省する時期です。現実の枠組みの中に崇高な夢をどう組み込むか再検討しましょう。,10,1
direct_start,NEPTUNE,,,山羊座,,,海王星が山羊座で順行に戻ります。崇高な理想や芸術的ビジョンを社会的な現実の仕組みとして具現化する力が整い、確固たる成果を生み出せます。,10,1
retrograde_start,NEPTUNE,,,水瓶座,,,海王星が水瓶座で逆行を開始します。人類規模の理想や急進的な思想への盲信を見直す時期です。真の友愛と自由な連帯のあり方を深く内省しましょう。,10,1
direct_start,NEPTUNE,,,水瓶座,,,海王星が水瓶座で順行に戻ります。未来への崇高な人道主義と自由なネットワークが美しく結実し、国境や人種を超えた調和の輪が広がります。,10,1
retrograde_start,NEPTUNE,,,魚座,,,海王星が本来の座である魚座で逆行を開始します。精神的な境界線の曖昧さや過度な感傷を浄化する時期です。静かな祈りを通じて魂の純度を高めましょう。,10,1
direct_start,NEPTUNE,,,魚座,,,海王星が魚座で順行に戻ります。宇宙的な無条件の愛と究極のインスピレーションが解き放たれ、すべてを優しく包み込む神聖な癒やしがもたらされます。,10,1
retrograde_start,PLUTO,,,牡羊座,,,冥王星が牡羊座で逆行を開始します。強引な力への執着や破壊的衝動を内省する時期です。真の勇気と不屈の意志力を内面にじっくり培いましょう。,10,1
direct_start,PLUTO,,,牡羊座,,,冥王星が牡羊座で順行に戻ります。先駆者としての圧倒的な破壊と再生の力が解放され、古い世界を根底から塗り替える大革命が始動します。,10,1
retrograde_start,PLUTO,,,牡牛座,,,冥王星が牡牛座で逆行を開始します。物質的な執着や経済的な独占欲を浄化する時期です。本質的な豊かさと肉体の生命力を根底から見つめ直しましょう。,10,1
direct_start,PLUTO,,,牡牛座,,,冥王星が牡牛座で順行に戻ります。揺るぎない財政基盤の再生や潜在的な才能の覚醒が進み、莫大な価値を生み出す根本的変容を遂げられます。,10,1
retrograde_start,PLUTO,,,双子座,,,冥王星が双子座で逆行を開始します。情報の操作や知的な支配欲を内省する時期です。思考の深淵を探求し、真実を見抜く洞察力を磨きましょう。,10,1
direct_start,PLUTO,,,双子座,,,冥王星が双子座で順行に戻ります。言論や情報ネットワークに根本的なパラダイムシフトがもたらされ、深遠な真理を伝える強烈な発信力が宿ります。,10,1
retrograde_start,PLUTO,,,蟹座,,,冥王星が蟹座で逆行を開始します。家族やルーツへの過剰な防衛本能やトラウマを浄化する時期です。魂の深い安心感を取り戻す内省を行いましょう。,10,1
