Template_ID,Year_ID,Section_Order,Planet,Event_Type,Transit_Sign_From,Transit_Sign_To,Solar_House_From,Solar_House_To,Natal_House_From,Natal_House_To,Natal_House_At_Event,Date_Source,Date_Key,Date_Precision,Paragraph_Template,Priority,Active_Flag
2026_PISCES_URANUS_GEMINI_N09,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,9,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ入り、あなたのネイタル第9ハウスにおける高度な学びや探求心を力強く後押しします。常識の枠を飛び越え、新しい専門知識や先進的な思想に触れることで人生観が大きく刷新されます。広い視野を持って未来を探求する姿勢が、人生の可能性を豊かに広げます。,100,1
2026_PISCES_URANUS_GEMINI_N10,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,10,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ移行し、あなたのネイタル第10ハウスであるキャリアや社会的立場に革新的な好機を運びます。時代の先を見据えた柔軟な提案を行い、周囲をリードしていける時期です。従来の枠にとらわれない自由な働き方を目指すことが、活躍の場を一段と大きく広げます。,100,1
2026_PISCES_URANUS_GEMINI_N11,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,11,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ入り、あなたのネイタル第11ハウスである交友関係やネットワークを活気づけます。年齢や肩書きを越えて、未来のビジョンを分かち合える仲間との出会いに恵まれる時期です。自由な意見交換を通じてお互いを刺激し合うことで、新しい挑戦の道が拓けます。,100,1
2026_PISCES_URANUS_GEMINI_N12,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,12,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ移行し、あなたのネイタル第12ハウスである無意識や内面の世界に豊かなインスピレーションを注ぎ込みます。過去のこだわりがすっきりと洗い流され、心の中に澄み切った静けさが戻ってきます。内なる直感を信じて心を整えることが、これからの行動を支えます。,100,1
2026_PISCES_JUPITER_LEO_N01,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,1,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ入り、魚座の実務・健康領域を温めながらネイタル第1ハウスに溢れる自信と活力を注ぎ込みます。毎日の生活に確かな手応えを感じ、新しい舞台へ前向きに踏み出していける充実した時期です。整った生活リズムと前向きな意欲が、周囲からの温かい支持を集めます。,100,1
2026_PISCES_JUPITER_LEO_N02,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,2,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ移行し、あなたのネイタル第2ハウスの才能や経済基盤に豊かな実りをもたらします。丁寧な実務の積み重ねが正当に評価され、収入の拡大や安定した基盤作りが進む好機です。手元の実力を賢く活用することがさらなる豊かさと心のゆとりを引き寄せます。,100,1
2026_PISCES_JUPITER_LEO_N03,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,3,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ入り、あなたのネイタル第3ハウスにおける学びや発信に温かな活気をもたらします。知的好奇心に導かれて学びを深めたり、自らの思いを熱意を込めて発信することで、素晴らしい反響が得られる時期です。身近な人々との対話を重ねることで、豊かな人脈が心地よく広がります。,100,1
2026_PISCES_JUPITER_LEO_N04,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,4,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ移行し、あなたのネイタル第4ハウスである家庭や心の拠り所に温かな安定感をもたらします。住まいを心地よく整えたり、家族や身近な大切な人々と喜びを分かち合える充実した時期です。プライベートの安心感を深めることが、外での挑戦を支える何よりの活力となります。,100,1
2026_PISCES_JUPITER_LEO_N05,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,5,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ入り、あなたのネイタル第5ハウスが司る創作意欲や喜びの舞台を最高の輝きで照らします。心から情熱を注げる趣味や自己表現において、素晴らしい実績や称賛を手にできる絶好の好期です。楽しむ気持ちを大切に自らの魅力を発揮することが、日常を豊かな彩りで満たします。,100,1
2026_PISCES_JUPITER_LEO_N06,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,6,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ移行し、魚座の実務領域を二重に刺激しながらネイタル第6ハウスに大きなやりがいをもたらします。職場の環境が心地よく改善され、日々の仕事に大きな充実感と成果を見出せる時期です。心身のコンディションを整えることが、安定した成果と周囲からの信頼を深めます。,100,1
2026_PISCES_JUPITER_LEO_N07,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,7,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ入り、あなたのネイタル第7ハウスの対人関係やパートナーシップに豊かな恩恵を運びます。公私にわたって頼もしい協力者や素晴らしい理解者に恵まれ、関係が温かく発展する時期です。相手の長所を認め誠実に向き合う姿勢が、生涯にわたる深い信頼関係を育みます。,100,1
2026_PISCES_JUPITER_LEO_N08,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,8,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ移行し、あなたのネイタル第8ハウスが司る深い絆や共有財産に実りをもたらします。大切な人から貴重な知恵やサポートを受け取る機会に恵まれ、絆が一層深まる時期です。任された責任に誠実に応え、互いに助け合うことで、精神的にも物質的にも大きな豊かさが築かれます。,100,1
2026_PISCES_JUPITER_LEO_N09,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,9,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ入り、あなたのネイタル第9ハウスにおける専門的な探求や自己成長の意欲を最高潮へ高めます。高度な学びや資格取得、未知の領域への挑戦において、努力が確かな成果へと結実する時期です。高い志を掲げて前進する姿勢が、人生の視野を大きく広げてくれます。,100,1
2026_PISCES_JUPITER_LEO_N10,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,10,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ移行し、あなたのネイタル第10ハウスであるキャリアや社会的立場に輝かしい発展をもたらします。これまでの地道な努力が認められ、重要な役割への抜擢や社会的な評価を得られる好機です。誇りを持って責任ある職務を果たすことが、さらなる飛躍の扉を開きます。,100,1
2026_PISCES_JUPITER_LEO_N11,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,11,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ入り、あなたのネイタル第11ハウスの交友関係やコミュニティに温かな広がりをもたらします。同じ志やビジョンを分かち合える素晴らしい仲間たちと出会い、活気ある活動を展開できる時期です。温かな連帯の中で力を合わせることが、大きな成果を生み出します。,100,1
2026_PISCES_JUPITER_LEO_N12,2026,30,JUPITER,sign_ingress,CANCER,LEO,ANY,ANY,ANY,ANY,12,transit_calendar,JUPITER:sign_ingress:LEO,exact_day,{event_date}頃、木星が獅子座へ移行し、あなたのネイタル第12ハウスである内面の世界に静かな癒やしと加護をもたらします。外向きの成果を焦らず、心身を休めながら内なる知恵を深めるのに最適な時期です。静かな時間を大切にし心を整えることが、次の新たなサイクルへ向けた豊かなエネルギーとなります。,100,1
2026_PISCES_VENUS_SCORPIO_N01,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,1,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行を開始し、魚座の理念・探求領域からネイタル第1ハウスのセルフイメージや人生のスタンスの調律を促します。先を急いで背伸びをするのをやめ、心から落ち着ける自然体の魅力と信念を取り戻す好期です。自分を優しく慈しむことが、内側から穏やかな自信を蘇らせます。,100,1
2026_PISCES_VENUS_SCORPIO_N02,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,2,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行に入り、あなたのネイタル第2ハウスが司る金銭感覚や価値観の点検が始まります。衝動的な支出を控え、本当に長く大切にしたい持ち物や資産の管理を整える好期です。手元の資産や才能を丁寧に見極める姿勢が、将来にわたる健全な経済基盤を整える助けとなります。,100,1
2026_PISCES_VENUS_SCORPIO_N03,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,3,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行を開始し、あなたのネイタル第3ハウスにおける対話やコミュニケーションの調律が促されます。連絡の行き違いに注意しつつ、身近な人々へ感謝や思いやりの言葉を丁寧に伝える時期です。言葉選びを優しく整え直すことで、身近な人間関係に温かな安心感が戻ってきます。,100,1
2026_PISCES_VENUS_SCORPIO_N04,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,4,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行に入り、あなたのネイタル第4ハウスである家庭環境や住まいの心地よさを見つめ直す時間となります。居心地の悪さを感じていた生活空間を整えたり、家族との関わり方を穏やかに見直す好機です。身近な私生活に丁寧な手入れを施すことで、心休まる拠点が完成します。,100,1
2026_PISCES_VENUS_SCORPIO_N05,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,5,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行を開始し、あなたのネイタル第5ハウスが司る趣味や愛情表現のペースダウンを促します。他者からの評価を求める創作ではなく、純粋に自分が楽しむ原点に立ち返る時期です。過去に夢中になった活動を再び味わい直すことで、豊かな感性と情熱が静かに蘇ります。,100,1
2026_PISCES_VENUS_SCORPIO_N06,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,6,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行に入り、あなたのネイタル第6ハウスである日々の実務環境や体調管理の丁寧な見直しが進みます。無理な作業ペースを緩め、身体に優しい生活習慣やデスク周りの快適さを整える好期です。日常のルーティンを心地よく整えることが、疲弊を防ぎ安定した元気を支えます。,100,1
2026_PISCES_VENUS_SCORPIO_N07,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,7,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行を開始し、あなたのネイタル第7ハウスの対人関係やパートナーシップの再調整が始まります。表面的な調和を保つための無理をやめ、お互いの本音や感謝を静かに伝え合う時期です。丁寧に対話を重ねて過去のすれ違いを解消することが、より深い絆への橋渡しとなります。,100,1
2026_PISCES_VENUS_SCORPIO_N08,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,8,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行に入り、あなたのネイタル第8ハウスが司る共有資産や深い結びつきの見直しが促されます。金銭の貸し借りや親密な間柄における取り決めを丁寧に点検し、曖昧さを解消する好機です。誠実に向き合うことで、お互いの信頼関係がより健全で強固なものへと整います。,100,1
2026_PISCES_VENUS_SCORPIO_N09,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,9,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行を開始し、魚座の探求領域を二重に刺激しながらネイタル第9ハウスの人生観の調律を促します。過去に学んだ知識や哲学をじっくりと復習し、自分の心に本当に響く知恵を再確認する時期です。焦って先を急がず、自らの理念を深く味わい直すことが将来の確かな指針となります。,100,1
