Rule_ID,Category,Factor_Type,Peak_Type,Transit_Planet,Natal_Target,Target_Role,House_System,Target_House,Aspect_Angle,Aspect_Class,Transit_State,Orb_Max,Duration_Days_Before,Duration_Days_After,Activation_Weight,Caution_Weight,Intensity_Hint,Tone,Monthly_Title,Monthly_Summary,Monthly_Description,Monthly_Caution,Yearly_Summary,Priority,Tags,Active_Flag,Narrative_Key,Narrative_Priority
AUTO_WORK_T2N_JUPITER_10H_RULER_A180,work,transit_to_natal,pressure,JUPITER,10H_RULER,career_ruler,natal,ANY,180,opposition,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 10ハウス支配星 の180度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2582,auto;work;aspect;jupiter;10h_ruler;180,1,capacity,3
AUTO_WORK_T2N_JUPITER_11H_RULER_A0,work,transit_to_natal,workflow,JUPITER,11H_RULER,network_ruler,natal,ANY,0,conjunction,direct,2.5,3,5,4,0,high,positive,人脈とチームに追い風が出やすい時期,木星がネイタルの人脈とチームに重なりを作り、仕事上の役割を広げやすい流れです。,人脈とチームに関わる判断や作業が表に出やすい時です。得意な役割と優先順位を明確にするほど流れを活かせます。,抱え込む範囲を広げすぎず、期限と担当を明確にしてください。,木星がネイタルの人脈とチームを刺激し、仕事上の役割を広げる流れです。,2583,auto;work;aspect;jupiter;11h_ruler;0,1,workflow,2
AUTO_WORK_T2N_JUPITER_11H_RULER_A60,work,transit_to_natal,workflow,JUPITER,11H_RULER,network_ruler,natal,ANY,60,soft,direct,2.5,3,5,4,0,high,positive,人脈とチームに追い風が出やすい時期,木星がネイタルの人脈とチームに自然な連携を作り、仕事上の役割を広げやすい流れです。,人脈とチームに関わる判断や作業が表に出やすい時です。得意な役割と優先順位を明確にするほど流れを活かせます。,抱え込む範囲を広げすぎず、期限と担当を明確にしてください。,木星がネイタルの人脈とチームを刺激し、仕事上の役割を広げる流れです。,2584,auto;work;aspect;jupiter;11h_ruler;60,1,workflow,2
AUTO_WORK_T2N_JUPITER_11H_RULER_A90,work,transit_to_natal,workflow,JUPITER,11H_RULER,network_ruler,natal,ANY,90,hard,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 11ハウス支配星 の90度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2585,auto;work;aspect;jupiter;11h_ruler;90,1,workflow,2
AUTO_WORK_T2N_JUPITER_11H_RULER_A120,work,transit_to_natal,workflow,JUPITER,11H_RULER,network_ruler,natal,ANY,120,soft,direct,2.5,3,5,4,0,high,positive,人脈とチームに追い風が出やすい時期,木星がネイタルの人脈とチームに無理のない後押しを作り、仕事上の役割を広げやすい流れです。,人脈とチームに関わる判断や作業が表に出やすい時です。得意な役割と優先順位を明確にするほど流れを活かせます。,抱え込む範囲を広げすぎず、期限と担当を明確にしてください。,木星がネイタルの人脈とチームを刺激し、仕事上の役割を広げる流れです。,2586,auto;work;aspect;jupiter;11h_ruler;120,1,workflow,2
AUTO_WORK_T2N_JUPITER_11H_RULER_A150,work,transit_to_natal,workflow,JUPITER,11H_RULER,network_ruler,natal,ANY,150,adjustment,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 11ハウス支配星 の150度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2587,auto;work;aspect;jupiter;11h_ruler;150,1,workflow,2
AUTO_WORK_T2N_JUPITER_11H_RULER_A180,work,transit_to_natal,workflow,JUPITER,11H_RULER,network_ruler,natal,ANY,180,opposition,direct,2.5,3,5,3,2,medium,mixed,仕事の動きが出やすい,T 木星 と N 11ハウス支配星 の180度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2588,auto;work;aspect;jupiter;11h_ruler;180,1,workflow,2
AUTO_WORK_T2N_SATURN_SUN_A0,work,transit_to_natal,workflow,SATURN,SUN,core_theme,natal,ANY,0,conjunction,direct,2.5,3,5,3,0,medium,active,自分の方向性を現実的に整える時期,土星がネイタルの自分の方向性に重なりを作り、仕事上の役割を整えやすい流れです。,自分の方向性に関わる判断や作業が表に出やすい時です。無理に抱え込まず、期限と担当を整理するほど安定します。,抱え込む範囲を広げすぎず、期限と担当を明確にしてください。,土星がネイタルの自分の方向性を刺激し、仕事上の役割を整える流れです。,2589,auto;work;aspect;saturn;sun;0,1,workflow,1
AUTO_WORK_T2N_SATURN_SUN_A60,work,transit_to_natal,workflow,SATURN,SUN,core_theme,natal,ANY,60,soft,direct,2.5,3,5,3,0,medium,active,自分の方向性を現実的に整える時期,土星がネイタルの自分の方向性に自然な連携を作り、仕事上の役割を整えやすい流れです。,自分の方向性に関わる判断や作業が表に出やすい時です。無理に抱え込まず、期限と担当を整理するほど安定します。,抱え込む範囲を広げすぎず、期限と担当を明確にしてください。,土星がネイタルの自分の方向性を刺激し、仕事上の役割を整える流れです。,2590,auto;work;aspect;saturn;sun;60,1,workflow,1
AUTO_WORK_T2N_SATURN_SUN_A90,work,transit_to_natal,workflow,SATURN,SUN,core_theme,natal,ANY,90,hard,direct,2.5,3,5,3,3,medium,caution,仕事の動きが出やすい,T 土星 と N 太陽 の90度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2591,auto;work;aspect;saturn;sun;90,1,workflow,1
AUTO_WORK_T2N_SATURN_SUN_A120,work,transit_to_natal,workflow,SATURN,SUN,core_theme,natal,ANY,120,soft,direct,2.5,3,5,3,0,medium,active,自分の方向性を現実的に整える時期,土星がネイタルの自分の方向性に無理のない後押しを作り、仕事上の役割を整えやすい流れです。,自分の方向性に関わる判断や作業が表に出やすい時です。無理に抱え込まず、期限と担当を整理するほど安定します。,抱え込む範囲を広げすぎず、期限と担当を明確にしてください。,土星がネイタルの自分の方向性を刺激し、仕事上の役割を整える流れです。,2592,auto;work;aspect;saturn;sun;120,1,workflow,1
AUTO_WORK_T2N_SATURN_SUN_A150,work,transit_to_natal,workflow,SATURN,SUN,core_theme,natal,ANY,150,adjustment,direct,2.5,3,5,3,3,medium,caution,仕事の動きが出やすい,T 土星 と N 太陽 の150度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2593,auto;work;aspect;saturn;sun;150,1,workflow,1
AUTO_WORK_T2N_SATURN_SUN_A180,work,transit_to_natal,workflow,SATURN,SUN,core_theme,natal,ANY,180,opposition,direct,2.5,3,5,3,3,medium,caution,仕事の動きが出やすい,T 土星 と N 太陽 の180度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2594,auto;work;aspect;saturn;sun;180,1,workflow,1
AUTO_WORK_T2N_SATURN_MERCURY_A0,work,transit_to_natal,workflow,SATURN,MERCURY,communication,natal,ANY,0,conjunction,direct,2.5,3,5,3,0,medium,active,連絡と判断を現実的に整える時期,土星がネイタルの連絡と判断に重なりを作り、仕事上の役割を整えやすい流れです。,連絡と判断に関わる判断や作業が表に出やすい時です。無理に抱え込まず、期限と担当を整理するほど安定します。,抱え込む範囲を広げすぎず、期限と担当を明確にしてください。,土星がネイタルの連絡と判断を刺激し、仕事上の役割を整える流れです。,2595,auto;work;aspect;saturn;mercury;0,1,workflow,2
AUTO_WORK_T2N_SATURN_MERCURY_A60,work,transit_to_natal,workflow,SATURN,MERCURY,communication,natal,ANY,60,soft,direct,2.5,3,5,3,0,medium,active,連絡と判断を現実的に整える時期,土星がネイタルの連絡と判断に自然な連携を作り、仕事上の役割を整えやすい流れです。,連絡と判断に関わる判断や作業が表に出やすい時です。無理に抱え込まず、期限と担当を整理するほど安定します。,抱え込む範囲を広げすぎず、期限と担当を明確にしてください。,土星がネイタルの連絡と判断を刺激し、仕事上の役割を整える流れです。,2596,auto;work;aspect;saturn;mercury;60,1,workflow,2
AUTO_WORK_T2N_SATURN_MERCURY_A90,work,transit_to_natal,workflow,SATURN,MERCURY,communication,natal,ANY,90,hard,direct,2.5,3,5,3,3,medium,caution,仕事の動きが出やすい,T 土星 と N 水星 の90度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2597,auto;work;aspect;saturn;mercury;90,1,workflow,2
AUTO_WORK_T2N_SATURN_MERCURY_A120,work,transit_to_natal,workflow,SATURN,MERCURY,communication,natal,ANY,120,soft,direct,2.5,3,5,3,0,medium,active,連絡と判断を現実的に整える時期,土星がネイタルの連絡と判断に無理のない後押しを作り、仕事上の役割を整えやすい流れです。,連絡と判断に関わる判断や作業が表に出やすい時です。無理に抱え込まず、期限と担当を整理するほど安定します。,抱え込む範囲を広げすぎず、期限と担当を明確にしてください。,土星がネイタルの連絡と判断を刺激し、仕事上の役割を整える流れです。,2598,auto;work;aspect;saturn;mercury;120,1,workflow,2
AUTO_WORK_T2N_SATURN_MERCURY_A150,work,transit_to_natal,workflow,SATURN,MERCURY,communication,natal,ANY,150,adjustment,direct,2.5,3,5,3,3,medium,caution,仕事の動きが出やすい,T 土星 と N 水星 の150度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2599,auto;work;aspect;saturn;mercury;150,1,workflow,2
AUTO_WORK_T2N_SATURN_MERCURY_A180,work,transit_to_natal,workflow,SATURN,MERCURY,communication,natal,ANY,180,opposition,direct,2.5,3,5,3,3,medium,caution,仕事の動きが出やすい,T 土星 と N 水星 の180度により、役割、実務、評価、連絡に動きが出やすい時期です。,仕事上の立場、作業量、発信、調整事項のどこかが動きやすくなる大枠ルールです。,急ぎすぎず、確認と優先順位づけを先に行うこと。,仕事上の役割や実務が動きやすい流れ,2600,auto;work;aspect;saturn;mercury;180,1,workflow,2
AUTO_WORK_T2N_SATURN_MARS_A0,work,transit_to_natal,workflow,SATURN,MARS,action_drive,natal,ANY,0,conjunction,direct,2.5,3,5,3,0,medium,active,行動力と作業量を現実的に整える時期,土星がネイタルの行動力と作業量に重なりを作り、仕事上の役割を整えやすい流れです。,行動力と作業量に関わる判断や作業が表に出やすい時です。無理に抱え込まず、期限と担当を整理するほど安定します。,抱え込む範囲を広げすぎず、期限と担当を明確にしてください。,土星がネイタルの行動力と作業量を刺激し、仕事上の役割を整える流れです。,2601,auto;work;aspect;saturn;mars;0,1,workflow,2
